BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,"CORE SUBJECT 
(MS CORE and 
9-12 ONLY)","CORE COURSE 
(MS CORE and 9-12 ONLY)","SERVICE CATEGORY
(K-8 ONLY)",DATA SOURCE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,SCHOOLWIDE PUPIL-TEACHER RATIO
M,1,M292,Henry Street School for International Studies,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,30,1,30,30,30,
M,1,M292,Henry Street School for International Studies,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,56,3,18.67,18,19,
M,1,M292,Henry Street School for International Studies,09-12,ICT,English,English 9,-,STARS,27,1,27,27,27,
M,1,M292,Henry Street School for International Studies,09-12,ICT,English,English 10,-,STARS,24,1,24,24,24,
M,1,M292,Henry Street School for International Studies,09-12,ICT,English,English 11,-,STARS,23,1,23,23,23,
M,1,M292,Henry Street School for International Studies,09-12,ICT,English,English 12,-,STARS,34,1,34,34,34,
M,1,M292,Henry Street School for International Studies,09-12,ICT,English,Other English,-,STARS,31,2,15.5,10,21,
M,1,M292,Henry Street School for International Studies,09-12,ICT,Math,Integrated Algebra,-,STARS,44,2,22,19,25,
M,1,M292,Henry Street School for International Studies,09-12,ICT,Math,Geometry,-,STARS,27,1,27,27,27,
M,1,M292,Henry Street School for International Studies,09-12,ICT,Math,Other Math,-,STARS,19,1,19,19,19,
M,1,M292,Henry Street School for International Studies,09-12,ICT,Science,Other Science,-,STARS,24,1,24,24,24,
M,1,M292,Henry Street School for International Studies,09-12,ICT,Social Studies,Global History,-,STARS,73,3,24.33,22,27,
M,1,M292,Henry Street School for International Studies,,,,,,,,,,,,10.72
M,1,M301,"Technology, Arts, and Sciences Studio",06,ICT,-,-,-,ATS,51,2,25.5,25,26,
M,1,M301,"Technology, Arts, and Sciences Studio",07,ICT,-,-,-,ATS,45,2,22.5,22,23,
M,1,M301,"Technology, Arts, and Sciences Studio",08,ICT,-,-,-,ATS,54,2,27,27,27,
M,1,M301,"Technology, Arts, and Sciences Studio",MS Core,ICT,English,MS English Core,-,STARS,150,6,25,22,28,
M,1,M301,"Technology, Arts, and Sciences Studio",MS Core,ICT,Math,MS Math Core,-,STARS,150,6,25,22,28,
M,1,M301,"Technology, Arts, and Sciences Studio",MS Core,ICT,Science,MS Science Core,-,STARS,150,6,25,22,28,
M,1,M301,"Technology, Arts, and Sciences Studio",MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,150,6,25,22,28,
M,1,M301,"Technology, Arts, and Sciences Studio",,,,,,,,,,,,9.95
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,0K,GEN ED,-,-,-,ATS,23,1,23,23,23,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,0K,ICT,-,-,-,ATS,22,1,22,22,22,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,01,GEN ED,-,-,-,ATS,24,1,24,24,24,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,01,ICT,-,-,-,ATS,25,1,25,25,25,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,02,GEN ED,-,-,-,ATS,22,1,22,22,22,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,02,ICT,-,-,-,ATS,23,1,23,23,23,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,03,ICT,-,-,-,ATS,44,2,22,22,22,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,04,ICT,-,-,-,ATS,28,1,28,28,28,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,05,ICT,-,-,-,ATS,42,2,21,20,22,
M,1,M315,THE EAST VILLAGE COMMUNITY SCHOOL,,,,,,,,,,,,11.76
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,06,GEN ED,-,-,-,ATS,15,1,15,15,15,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,06,ICT,-,-,-,ATS,12,1,12,12,12,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,07,ICT,-,-,-,ATS,25,1,25,25,25,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,08,ICT,-,-,-,ATS,29,1,29,29,29,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,8,1,8,8,8,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,GEN ED,Math,MS Math Core,-,STARS,42,2,21,16,26,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,GEN ED,Science,MS Science Core,-,STARS,84,4,21,13,29,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,-,STARS,42,2,21,13,29,
M,1,M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,,,,,,,,,,,,7.55
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",06,GEN ED,-,-,-,ATS,19,1,19,19,19,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",06,ICT,-,-,-,ATS,13,1,13,13,13,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",07,GEN ED,-,-,-,ATS,25,1,25,25,25,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",08,GEN ED,-,-,-,ATS,29,1,29,29,29,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",08,ICT,-,-,-,ATS,29,1,29,29,29,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",0K-09,SPEC ED,-,-,12:1:1,ATS,21,2,10.5,10,11,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,English,MS English Core,-,STARS,67,3,22.33,14,28,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,Math,MS Math Core,-,STARS,67,3,22.33,14,28,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,Science,MS Science Core,-,STARS,115,5,23,14,30,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,115,5,23,14,30,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,ICT,English,MS English Core,-,STARS,48,2,24,18,30,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,ICT,Math,MS Math Core,-,STARS,48,2,24,18,30,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,English,MS English Core,-,STARS,12,2,6,6,6,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,Math,MS Math Core,-,STARS,12,2,6,6,6,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,Science,MS Science Core,-,STARS,12,2,6,6,6,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,12,2,6,6,6,
M,1,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",,,,,,,,,,,,9.73
M,1,M361,The Children's Workshop School,0K,ICT,-,-,-,ATS,44,2,22,21,23,
M,1,M361,The Children's Workshop School,03,ICT,-,-,-,ATS,25,1,25,25,25,
M,1,M361,The Children's Workshop School,04,ICT,-,-,-,ATS,40,2,20,20,20,
M,1,M361,The Children's Workshop School,05,ICT,-,-,-,ATS,36,2,18,18,18,
M,1,M361,The Children's Workshop School,,,,,,,,,,,,12.52
M,1,M363,NEIGHBORHOOD SCHOOL,0K,GEN ED,-,-,-,ATS,42,3,14,11,20,
M,1,M363,NEIGHBORHOOD SCHOOL,0K,ICT,-,-,-,ATS,20,1,20,20,20,
M,1,M363,NEIGHBORHOOD SCHOOL,03,GEN ED,-,-,-,ATS,21,1,21,21,21,
M,1,M363,NEIGHBORHOOD SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,8,1,8,8,8,
M,1,M363,NEIGHBORHOOD SCHOOL,,,,,,,,,,,,12.59
M,1,M364,EARTH SCHOOL,0K,GEN ED,-,-,-,ATS,20,1,20,20,20,
M,1,M364,EARTH SCHOOL,0K,ICT,-,-,-,ATS,20,1,20,20,20,
M,1,M364,EARTH SCHOOL,03,ICT,-,-,-,ATS,46,2,23,23,23,
M,1,M364,EARTH SCHOOL,,,,,,,,,,,,13.88
M,1,M378,School for Global Leaders,06,GEN ED,-,-,-,ATS,26,1,26,26,26,
M,1,M378,School for Global Leaders,06,ICT,-,-,-,ATS,48,2,24,23,25,
M,1,M378,School for Global Leaders,07,GEN ED,-,-,-,ATS,25,1,25,25,25,
M,1,M378,School for Global Leaders,07,ICT,-,-,-,ATS,46,2,23,23,23,
M,1,M378,School for Global Leaders,08,GEN ED,-,-,-,ATS,44,2,22,21,23,
M,1,M378,School for Global Leaders,08,ICT,-,-,-,ATS,22,1,22,22,22,
M,1,M378,School for Global Leaders,0K-09,SPEC ED,-,-,12:1,ATS,11,1,11,11,11,
M,1,M378,School for Global Leaders,0K-09,SPEC ED,-,-,12:1:1,ATS,10,1,10,10,10,
M,1,M378,School for Global Leaders,MS Core,GEN ED,English,MS English Core,-,STARS,93,4,23.25,21,26,
M,1,M378,School for Global Leaders,MS Core,GEN ED,Math,MS Math Core,-,STARS,93,4,23.25,21,26,
M,1,M378,School for Global Leaders,MS Core,GEN ED,Science,MS Science Core,-,STARS,221,10,22.1,10,26,
M,1,M378,School for Global Leaders,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,211,9,23.44,21,26,
M,1,M378,School for Global Leaders,MS Core,ICT,English,MS English Core,-,STARS,118,5,23.6,22,26,
M,1,M378,School for Global Leaders,MS Core,ICT,Math,MS Math Core,-,STARS,118,5,23.6,22,26,
M,1,M378,School for Global Leaders,MS Core,ICT,Science,MS Science Core,-,STARS,10,1,10,10,10,
M,1,M378,School for Global Leaders,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,20,2,10,10,10,
M,1,M378,School for Global Leaders,MS Core,SPEC ED,English,MS English Core,-,STARS,20,2,10,10,10,
M,1,M378,School for Global Leaders,MS Core,SPEC ED,Math,MS Math Core,-,STARS,20,2,10,10,10,
M,1,M378,School for Global Leaders,,,,,,,,,,,,12.38
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,MS English Core,-,STARS,23,1,23,23,23,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,English 9,-,STARS,81,3,27,20,31,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,English 10,-,STARS,41,2,20.5,20,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,English 11,-,STARS,31,2,15.5,14,17,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,English 12,-,STARS,28,2,14,10,18,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,English,Other English,-,STARS,90,5,18,11,34,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Math,Integrated Algebra,-,STARS,69,3,23,18,30,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Math,Geometry,-,STARS,61,3,20.33,12,28,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,52,2,26,26,26,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Math,Other Math,-,STARS,43,3,14.33,10,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Science,Living Environment,-,STARS,82,3,27.33,22,32,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Science,Chemistry,-,STARS,50,2,25,20,30,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Science,Other Science,-,STARS,29,2,14.5,12,17,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Social Studies,Global History,-,STARS,166,7,23.71,15,33,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,21,1,21,21,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,61,3,20.33,19,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,27,1,27,27,27,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,English,English 9,-,STARS,20,1,20,20,20,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,English,English 10,-,STARS,48,2,24,18,30,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,English,English 12,-,STARS,24,1,24,24,24,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Math,Integrated Algebra,-,STARS,22,1,22,22,22,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Math,Geometry,-,STARS,29,1,29,29,29,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Science,Living Environment,-,STARS,21,1,21,21,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Science,Chemistry,-,STARS,16,1,16,16,16,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Science,Other Science,-,STARS,59,2,29.5,29,30,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Social Studies,Global History,-,STARS,73,3,24.33,17,31,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,09-12,ICT,Social Studies,Other Social Studies,-,STARS,21,1,21,21,21,
M,1,M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,,,,,,,,,,,,13.96
M,1,M450,East Side Community School,06,GEN ED,-,-,-,ATS,43,2,21.5,17,26,
M,1,M450,East Side Community School,06,ICT,-,-,-,ATS,56,2,28,27,29,
M,1,M450,East Side Community School,07,GEN ED,-,-,-,ATS,29,1,29,29,29,
M,1,M450,East Side Community School,07,ICT,-,-,-,ATS,59,2,29.5,29,30,
M,1,M450,East Side Community School,08,GEN ED,-,-,-,ATS,26,1,26,26,26,
M,1,M450,East Side Community School,08,ICT,-,-,-,ATS,56,2,28,27,29,
M,1,M450,East Side Community School,0K-09,SPEC ED,-,-,12:1:1,ATS,13,1,13,13,13,
M,1,M450,East Side Community School,MS Core,GEN ED,English,MS English Core,-,STARS,47,2,23.5,21,26,
M,1,M450,East Side Community School,MS Core,GEN ED,Math,MS Math Core,-,STARS,94,5,18.8,15,24,
M,1,M450,East Side Community School,MS Core,GEN ED,Science,MS Science Core,-,STARS,133,6,22.17,16,26,
M,1,M450,East Side Community School,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,108,5,21.6,17,27,
M,1,M450,East Side Community School,MS Core,ICT,English,MS English Core,-,STARS,142,6,23.67,20,26,
M,1,M450,East Side Community School,MS Core,ICT,Math,MS Math Core,-,STARS,174,8,21.75,20,23,
M,1,M450,East Side Community School,MS Core,ICT,Science,MS Science Core,-,STARS,118,6,19.67,17,22,
M,1,M450,East Side Community School,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,145,7,20.71,18,26,
M,1,M450,East Side Community School,MS Core,G&T,English,MS English Core,-,STARS,81,4,20.25,20,21,
M,1,M450,East Side Community School,MS Core,SPEC ED,English,MS English Core,-,STARS,12,1,12,12,12,
M,1,M450,East Side Community School,MS Core,SPEC ED,Math,MS Math Core,-,STARS,12,1,12,12,12,
M,1,M450,East Side Community School,MS Core,SPEC ED,Science,MS Science Core,-,STARS,12,1,12,12,12,
M,1,M450,East Side Community School,09-12,GEN ED,English,MS English Core,-,STARS,62,3,20.67,16,24,
M,1,M450,East Side Community School,09-12,GEN ED,English,English 9,-,STARS,73,3,24.33,21,26,
M,1,M450,East Side Community School,09-12,GEN ED,Math,Integrated Algebra,-,STARS,41,2,20.5,20,21,
M,1,M450,East Side Community School,09-12,GEN ED,Math,Geometry,-,STARS,54,3,18,13,28,
M,1,M450,East Side Community School,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,55,3,18.33,16,23,
M,1,M450,East Side Community School,09-12,GEN ED,Math,Other Math,-,STARS,55,2,27.5,23,32,
M,1,M450,East Side Community School,09-12,GEN ED,Science,Living Environment,-,STARS,72,3,24,21,26,
M,1,M450,East Side Community School,09-12,GEN ED,Science,Chemistry,-,STARS,25,1,25,25,25,
M,1,M450,East Side Community School,09-12,GEN ED,Science,Physics,-,STARS,45,2,22.5,22,23,
M,1,M450,East Side Community School,09-12,GEN ED,Science,Other Science,-,STARS,49,2,24.5,24,25,
M,1,M450,East Side Community School,09-12,GEN ED,Social Studies,Global History,-,STARS,73,3,24.33,21,26,
M,1,M450,East Side Community School,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,22,1,22,22,22,
M,1,M450,East Side Community School,09-12,ICT,English,MS English Core,-,STARS,122,5,24.4,23,26,
M,1,M450,East Side Community School,09-12,ICT,English,English 9,-,STARS,24,1,24,24,24,
M,1,M450,East Side Community School,09-12,ICT,English,English 10,-,STARS,98,4,24.5,23,26,
M,1,M450,East Side Community School,09-12,ICT,English,Other English,-,STARS,34,3,11.33,10,14,
M,1,M450,East Side Community School,09-12,ICT,Math,Integrated Algebra,-,STARS,47,2,23.5,22,25,
M,1,M450,East Side Community School,09-12,ICT,Math,Geometry,-,STARS,46,2,23,22,24,
M,1,M450,East Side Community School,09-12,ICT,Math,Algebra 2/Trig,-,STARS,69,3,23,20,28,
M,1,M450,East Side Community School,09-12,ICT,Science,Living Environment,-,STARS,26,1,26,26,26,
M,1,M450,East Side Community School,09-12,ICT,Science,Chemistry,-,STARS,75,3,25,23,27,
M,1,M450,East Side Community School,09-12,ICT,Science,Physics,-,STARS,27,1,27,27,27,
M,1,M450,East Side Community School,09-12,ICT,Science,Other Science,-,STARS,49,2,24.5,24,25,
M,1,M450,East Side Community School,09-12,ICT,Social Studies,Global History,-,STARS,124,5,24.8,19,27,
M,1,M450,East Side Community School,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,69,3,23,23,23,
M,1,M450,East Side Community School,,,,,,,,,,,,15.95
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,English,MS English Core,-,STARS,24,1,24,24,24,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Math,Geometry,-,STARS,25,1,25,25,25,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Math,Other Math,-,STARS,34,2,17,13,21,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Science,Other Physical Sciences,-,STARS,16,1,16,16,16,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Science,Other Science,-,STARS,29,1,29,29,29,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Social Studies,Global History,-,STARS,38,2,19,15,23,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,48,2,24,21,27,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,23,1,23,23,23,
M,1,M458,Forsyth Satellite Academy,09-12,GEN ED,Social Studies,Economics,-,STARS,19,1,19,19,19,
M,1,M458,Forsyth Satellite Academy,09-12,ICT,English,MS English Core,-,STARS,25,1,25,25,25,
M,1,M458,Forsyth Satellite Academy,09-12,ICT,Math,Geometry,-,STARS,17,1,17,17,17,
M,1,M458,Forsyth Satellite Academy,09-12,ICT,Science,Other Physical Sciences,-,STARS,27,1,27,27,27,
M,1,M458,Forsyth Satellite Academy,09-12,ICT,Social Studies,Participation in Government,-,STARS,28,1,28,28,28,
M,1,M458,Forsyth Satellite Academy,,,,,,,,,,,,15.78
M,1,M509,Marta Valle High School,09-12,GEN ED,English,English 9,-,STARS,32,2,16,11,21,
M,1,M509,Marta Valle High School,09-12,GEN ED,English,English 10,-,STARS,79,4,19.75,12,23,
M,1,M509,Marta Valle High School,09-12,GEN ED,English,English 11,-,STARS,45,2,22.5,19,26,
M,1,M509,Marta Valle High School,09-12,GEN ED,English,English 12,-,STARS,49,2,24.5,15,34,
M,1,M509,Marta Valle High School,09-12,GEN ED,English,Other English,-,STARS,51,3,17,12,22,
M,1,M509,Marta Valle High School,09-12,GEN ED,Math,Integrated Algebra,-,STARS,44,3,14.67,11,21,
M,1,M509,Marta Valle High School,09-12,GEN ED,Math,Geometry,-,STARS,70,3,23.33,20,27,
M,1,M509,Marta Valle High School,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,25,1,25,25,25,
M,1,M509,Marta Valle High School,09-12,GEN ED,Math,Other Math,-,STARS,64,4,16,10,21,
M,1,M509,Marta Valle High School,09-12,GEN ED,Science,Living Environment,-,STARS,58,3,19.33,15,22,
M,1,M509,Marta Valle High School,09-12,GEN ED,Science,Chemistry,-,STARS,34,1,34,34,34,
M,1,M509,Marta Valle High School,09-12,GEN ED,Science,Other Physical Sciences,-,STARS,28,1,28,28,28,
M,1,M509,Marta Valle High School,09-12,GEN ED,Science,Other Science,-,STARS,86,3,28.67,23,32,
M,1,M509,Marta Valle High School,09-12,GEN ED,Social Studies,Global History,-,STARS,157,7,22.43,16,31,
M,1,M509,Marta Valle High School,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,61,3,20.33,18,25,
M,1,M509,Marta Valle High School,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,62,2,31,28,34,
M,1,M509,Marta Valle High School,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,19,1,19,19,19,
M,1,M509,Marta Valle High School,09-12,ICT,English,English 9,-,STARS,22,1,22,22,22,
M,1,M509,Marta Valle High School,09-12,ICT,English,English 10,-,STARS,26,1,26,26,26,
M,1,M509,Marta Valle High School,09-12,ICT,English,English 11,-,STARS,24,1,24,24,24,
M,1,M509,Marta Valle High School,09-12,ICT,English,English 12,-,STARS,22,1,22,22,22,
M,1,M509,Marta Valle High School,09-12,ICT,Math,Integrated Algebra,-,STARS,37,2,18.5,18,19,
M,1,M509,Marta Valle High School,09-12,ICT,Science,Living Environment,-,STARS,20,1,20,20,20,
M,1,M509,Marta Valle High School,09-12,ICT,Science,Other Physical Sciences,-,STARS,34,1,34,34,34,
M,1,M509,Marta Valle High School,09-12,ICT,Science,Other Science,-,STARS,15,1,15,15,15,
M,1,M509,Marta Valle High School,09-12,ICT,Social Studies,Global History,-,STARS,32,2,16,15,17,
M,1,M509,Marta Valle High School,09-12,ICT,Social Studies,Other Social Studies,-,STARS,15,1,15,15,15,
M,1,M509,Marta Valle High School,09-12,SPEC ED,English,English 9,-,STARS,10,1,10,10,10,
M,1,M509,Marta Valle High School,09-12,SPEC ED,English,English 10,-,STARS,10,1,10,10,10,
M,1,M509,Marta Valle High School,09-12,SPEC ED,English,English 11,-,STARS,10,1,10,10,10,
M,1,M509,Marta Valle High School,09-12,SPEC ED,English,English 12,-,STARS,10,2,5,5,5,
M,1,M509,Marta Valle High School,09-12,SPEC ED,English,Other English,-,STARS,10,1,10,10,10,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Math,Integrated Algebra,-,STARS,20,2,10,8,12,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Math,Geometry,-,STARS,13,1,13,13,13,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Math,Other Math,-,STARS,41,4,10.25,8,12,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Science,Living Environment,-,STARS,11,1,11,11,11,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Science,Other Science,-,STARS,29,3,9.67,8,12,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Social Studies,Global History,-,STARS,11,1,11,11,11,
M,1,M509,Marta Valle High School,09-12,SPEC ED,Social Studies,Other Social Studies,-,STARS,21,2,10.5,9,12,
M,1,M509,Marta Valle High School,,,,,,,,,,,,13.75
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,English,English 9,-,STARS,128,6,21.33,15,33,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,English,English 10,-,STARS,227,8,28.38,19,33,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,English,English 11,-,STARS,166,7,23.71,13,28,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,English,English 12,-,STARS,146,6,24.33,18,34,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,English,Other English,-,STARS,493,21,23.48,13,33,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Math,Integrated Algebra,-,STARS,178,9,19.78,10,30,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Math,Geometry,-,STARS,150,7,21.43,15,33,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,85,3,28.33,20,34,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Math,Other Math,-,STARS,16,1,16,16,16,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Science,Living Environment,-,STARS,226,9,25.11,17,30,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Science,Chemistry,-,STARS,26,1,26,26,26,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Science,Other Science,-,STARS,222,9,24.67,15,34,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Social Studies,Global History,-,STARS,301,12,25.08,10,34,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,207,8,25.88,14,33,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,96,3,32,29,34,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,09-12,GEN ED,Social Studies,Economics,-,STARS,72,3,24,20,31,
M,1,M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,,,,,,,,,,,,16.47
M,1,M539,"New Explorations into Science, Technology and Math High School",0K,G&T,-,-,-,ATS,99,4,24.75,24,26,
M,1,M539,"New Explorations into Science, Technology and Math High School",01,G&T,-,-,-,ATS,111,4,27.75,27,28,
M,1,M539,"New Explorations into Science, Technology and Math High School",02,G&T,-,-,-,ATS,114,4,28.5,28,29,
M,1,M539,"New Explorations into Science, Technology and Math High School",03,G&T,-,-,-,ATS,115,4,28.75,28,29,
M,1,M539,"New Explorations into Science, Technology and Math High School",04,G&T,-,-,-,ATS,113,4,28.25,26,29,
